src,dst,edge_type
cfRNA_69,cfRNA_197,similarity
cfRNA_70,cfRNA_182,similarity
cfRNA_70,cfRNA_170,similarity
cfRNA_70,cfRNA_175,similarity
cfRNA_70,cfRNA_159,similarity
cfRNA_70,cfRNA_152,similarity
cfRNA_70,cfRNA_118,similarity
cfRNA_70,cfRNA_184,similarity
cfRNA_70,cfRNA_176,similarity
cfRNA_70,cfRNA_165,similarity
cfRNA_70,cfRNA_181,similarity
cfRNA_71,cfRNA_73,similarity
cfRNA_71,cfRNA_41,similarity
cfRNA_71,cfRNA_72,similarity
cfRNA_71,cfRNA_79,similarity
cfRNA_71,cfRNA_47,similarity
cfRNA_71,cfRNA_91,similarity
cfRNA_71,cfRNA_88,similarity
cfRNA_71,cfRNA_45,similarity
cfRNA_71,cfRNA_92,similarity
cfRNA_71,cfRNA_28,similarity
cfRNA_72,cfRNA_132,similarity
cfRNA_72,cfRNA_144,similarity
cfRNA_72,cfRNA_138,similarity
cfRNA_72,cfRNA_152,similarity
cfRNA_72,cfRNA_105,similarity
cfRNA_72,cfRNA_153,similarity
cfRNA_72,cfRNA_139,similarity
cfRNA_72,cfRNA_73,similarity
cfRNA_72,cfRNA_119,similarity
cfRNA_72,cfRNA_158,similarity
cfRNA_73,cfRNA_113,similarity
cfRNA_73,cfRNA_127,similarity
cfRNA_73,cfRNA_144,similarity
cfRNA_73,cfRNA_172,similarity
cfRNA_73,cfRNA_187,similarity
cfRNA_73,cfRNA_184,similarity
cfRNA_73,cfRNA_175,similarity
cfRNA_73,cfRNA_182,similarity
cfRNA_73,cfRNA_183,similarity
cfRNA_73,cfRNA_208,similarity
cfRNA_74,cfRNA_159,similarity
cfRNA_74,cfRNA_176,similarity
cfRNA_74,cfRNA_105,similarity
cfRNA_74,cfRNA_139,similarity
cfRNA_74,cfRNA_102,similarity
cfRNA_74,cfRNA_173,similarity
cfRNA_74,cfRNA_158,similarity
cfRNA_74,cfRNA_76,similarity
cfRNA_74,cfRNA_70,similarity
cfRNA_74,cfRNA_75,similarity
cfRNA_75,cfRNA_118,similarity
cfRNA_75,cfRNA_182,similarity
cfRNA_75,cfRNA_165,similarity
cfRNA_75,cfRNA_172,similarity
cfRNA_75,cfRNA_158,similarity
cfRNA_75,cfRNA_184,similarity
cfRNA_75,cfRNA_175,similarity
cfRNA_75,cfRNA_181,similarity
cfRNA_75,cfRNA_170,similarity
cfRNA_75,cfRNA_176,similarity
cfRNA_76,cfRNA_102,similarity
cfRNA_76,cfRNA_165,similarity
cfRNA_76,cfRNA_182,similarity
cfRNA_76,cfRNA_172,similarity
cfRNA_76,cfRNA_175,similarity
cfRNA_76,cfRNA_181,similarity
cfRNA_76,cfRNA_170,similarity
cfRNA_76,cfRNA_152,similarity
cfRNA_76,cfRNA_176,similarity
cfRNA_76,cfRNA_184,similarity
cfRNA_77,cfRNA_194,similarity
cfRNA_77,cfRNA_67,similarity
cfRNA_77,cfRNA_82,similarity
cfRNA_77,cfRNA_203,similarity
cfRNA_77,cfRNA_193,similarity
cfRNA_77,cfRNA_11,similarity
cfRNA_77,cfRNA_8,similarity
cfRNA_77,cfRNA_47,similarity
cfRNA_77,cfRNA_65,similarity
cfRNA_77,cfRNA_197,similarity
cfRNA_78,cfRNA_162,similarity
cfRNA_78,cfRNA_139,similarity
cfRNA_78,cfRNA_102,similarity
cfRNA_78,cfRNA_125,similarity
cfRNA_78,cfRNA_153,similarity
cfRNA_78,cfRNA_105,similarity
cfRNA_78,cfRNA_173,similarity
cfRNA_78,cfRNA_159,similarity
cfRNA_78,cfRNA_158,similarity
cfRNA_78,cfRNA_70,similarity
cfRNA_79,cfRNA_95,similarity
cfRNA_79,cfRNA_88,similarity
cfRNA_79,cfRNA_90,similarity
cfRNA_79,cfRNA_89,similarity
cfRNA_79,cfRNA_65,similarity
cfRNA_79,cfRNA_197,similarity
cfRNA_79,cfRNA_67,similarity
cfRNA_79,cfRNA_45,similarity
cfRNA_79,cfRNA_77,similarity
cfRNA_79,cfRNA_47,similarity
cfRNA_80,cfRNA_89,similarity
cfRNA_80,cfRNA_65,similarity
cfRNA_80,cfRNA_71,similarity
cfRNA_80,cfRNA_48,similarity
cfRNA_80,cfRNA_32,similarity
cfRNA_80,cfRNA_88,similarity
cfRNA_80,cfRNA_47,similarity
cfRNA_80,cfRNA_57,similarity
cfRNA_80,cfRNA_79,similarity
cfRNA_80,cfRNA_45,similarity
cfRNA_81,cfRNA_203,similarity
cfRNA_81,cfRNA_82,similarity
cfRNA_81,cfRNA_90,similarity
cfRNA_81,cfRNA_77,similarity
cfRNA_81,cfRNA_131,similarity
cfRNA_81,cfRNA_133,similarity
cfRNA_81,cfRNA_47,similarity
cfRNA_81,cfRNA_134,similarity
cfRNA_81,cfRNA_197,similarity
cfRNA_81,cfRNA_11,similarity
cfRNA_82,cfRNA_11,similarity
cfRNA_82,cfRNA_16,similarity
cfRNA_82,cfRNA_204,similarity
cfRNA_82,cfRNA_0,similarity
cfRNA_82,cfRNA_26,similarity
cfRNA_82,cfRNA_203,similarity
cfRNA_82,cfRNA_7,similarity
cfRNA_82,cfRNA_193,similarity
cfRNA_82,cfRNA_6,similarity
cfRNA_82,cfRNA_196,similarity
cfRNA_83,cfRNA_152,similarity
cfRNA_83,cfRNA_165,similarity
cfRNA_83,cfRNA_170,similarity
cfRNA_83,cfRNA_175,similarity
cfRNA_83,cfRNA_185,similarity
cfRNA_83,cfRNA_176,similarity
cfRNA_83,cfRNA_118,similarity
cfRNA_83,cfRNA_182,similarity
cfRNA_83,cfRNA_184,similarity
cfRNA_83,cfRNA_181,similarity
cfRNA_84,cfRNA_75,similarity
cfRNA_84,cfRNA_70,similarity
cfRNA_84,cfRNA_63,similarity
cfRNA_84,cfRNA_78,similarity
cfRNA_84,cfRNA_83,similarity
cfRNA_84,cfRNA_58,similarity
cfRNA_84,cfRNA_12,similarity
cfRNA_84,cfRNA_87,similarity
cfRNA_84,cfRNA_76,similarity
cfRNA_84,cfRNA_74,similarity
cfRNA_85,cfRNA_30,similarity
cfRNA_85,cfRNA_31,similarity
cfRNA_85,cfRNA_10,similarity
cfRNA_85,cfRNA_82,similarity
cfRNA_85,cfRNA_0,similarity
cfRNA_85,cfRNA_192,similarity
cfRNA_85,cfRNA_16,similarity
cfRNA_85,cfRNA_193,similarity
cfRNA_85,cfRNA_196,similarity
cfRNA_85,cfRNA_204,similarity
cfRNA_86,cfRNA_63,similarity
cfRNA_86,cfRNA_70,similarity
cfRNA_86,cfRNA_56,similarity
cfRNA_86,cfRNA_49,similarity
cfRNA_86,cfRNA_205,similarity
cfRNA_86,cfRNA_198,similarity
cfRNA_86,cfRNA_87,similarity
cfRNA_86,cfRNA_50,similarity
cfRNA_86,cfRNA_98,similarity
cfRNA_86,cfRNA_64,similarity
cfRNA_87,cfRNA_105,similarity
cfRNA_87,cfRNA_153,similarity
cfRNA_87,cfRNA_158,similarity
cfRNA_87,cfRNA_75,similarity
cfRNA_87,cfRNA_76,similarity
cfRNA_87,cfRNA_78,similarity
cfRNA_87,cfRNA_63,similarity
cfRNA_87,cfRNA_93,similarity
cfRNA_87,cfRNA_70,similarity
cfRNA_87,cfRNA_198,similarity
cfRNA_88,cfRNA_80,similarity
cfRNA_88,cfRNA_62,similarity
cfRNA_88,cfRNA_32,similarity
cfRNA_88,cfRNA_48,similarity
cfRNA_88,cfRNA_47,similarity
cfRNA_88,cfRNA_91,similarity
cfRNA_88,cfRNA_89,similarity
cfRNA_88,cfRNA_71,similarity
cfRNA_88,cfRNA_79,similarity
cfRNA_88,cfRNA_45,similarity
cfRNA_89,cfRNA_95,similarity
cfRNA_89,cfRNA_90,similarity
cfRNA_89,cfRNA_195,similarity
cfRNA_89,cfRNA_197,similarity
cfRNA_89,cfRNA_67,similarity
cfRNA_89,cfRNA_77,similarity
cfRNA_89,cfRNA_65,similarity
cfRNA_89,cfRNA_45,similarity
cfRNA_89,cfRNA_47,similarity
cfRNA_89,cfRNA_79,similarity
cfRNA_90,cfRNA_8,similarity
cfRNA_90,cfRNA_82,similarity
cfRNA_90,cfRNA_134,similarity
cfRNA_90,cfRNA_67,similarity
cfRNA_90,cfRNA_65,similarity
cfRNA_90,cfRNA_11,similarity
cfRNA_90,cfRNA_81,similarity
cfRNA_90,cfRNA_77,similarity
cfRNA_90,cfRNA_47,similarity
cfRNA_90,cfRNA_197,similarity
cfRNA_91,cfRNA_198,similarity
cfRNA_91,cfRNA_63,similarity
cfRNA_91,cfRNA_64,similarity
cfRNA_91,cfRNA_87,similarity
cfRNA_91,cfRNA_78,similarity
cfRNA_91,cfRNA_58,similarity
cfRNA_91,cfRNA_66,similarity
cfRNA_91,cfRNA_45,similarity
cfRNA_91,cfRNA_62,similarity
cfRNA_91,cfRNA_92,similarity
cfRNA_92,cfRNA_87,similarity
cfRNA_92,cfRNA_62,similarity
cfRNA_92,cfRNA_75,similarity
cfRNA_92,cfRNA_58,similarity
cfRNA_92,cfRNA_78,similarity
cfRNA_92,cfRNA_35,similarity
cfRNA_92,cfRNA_44,similarity
cfRNA_92,cfRNA_72,similarity
cfRNA_92,cfRNA_63,similarity
cfRNA_92,cfRNA_66,similarity
cfRNA_93,cfRNA_176,similarity
cfRNA_93,cfRNA_165,similarity
cfRNA_93,cfRNA_152,similarity
cfRNA_93,cfRNA_159,similarity
cfRNA_93,cfRNA_153,similarity
cfRNA_93,cfRNA_158,similarity
cfRNA_93,cfRNA_125,similarity
cfRNA_93,cfRNA_139,similarity
cfRNA_93,cfRNA_70,similarity
cfRNA_93,cfRNA_102,similarity
cfRNA_94,cfRNA_95,similarity
cfRNA_94,cfRNA_89,similarity
cfRNA_94,cfRNA_64,similarity
cfRNA_94,cfRNA_91,similarity
cfRNA_94,cfRNA_92,similarity
cfRNA_94,cfRNA_51,similarity
cfRNA_94,cfRNA_45,similarity
cfRNA_94,cfRNA_87,similarity
cfRNA_94,cfRNA_136,similarity
cfRNA_94,cfRNA_62,similarity
cfRNA_95,cfRNA_89,similarity
cfRNA_95,cfRNA_45,similarity
cfRNA_95,cfRNA_90,similarity
cfRNA_95,cfRNA_65,similarity
cfRNA_95,cfRNA_79,similarity
cfRNA_95,cfRNA_67,similarity
cfRNA_95,cfRNA_197,similarity
cfRNA_95,cfRNA_81,similarity
cfRNA_95,cfRNA_77,similarity
cfRNA_95,cfRNA_47,similarity
cfRNA_96,cfRNA_165,similarity
cfRNA_96,cfRNA_170,similarity
cfRNA_96,cfRNA_177,similarity
cfRNA_96,cfRNA_175,similarity
cfRNA_96,cfRNA_185,similarity
cfRNA_96,cfRNA_118,similarity
cfRNA_96,cfRNA_176,similarity
cfRNA_96,cfRNA_182,similarity
cfRNA_96,cfRNA_184,similarity
cfRNA_96,cfRNA_181,similarity
cfRNA_97,cfRNA_186,similarity
cfRNA_97,cfRNA_176,similarity
cfRNA_97,cfRNA_118,similarity
cfRNA_97,cfRNA_170,similarity
cfRNA_97,cfRNA_177,similarity
cfRNA_97,cfRNA_175,similarity
cfRNA_97,cfRNA_185,similarity
cfRNA_97,cfRNA_182,similarity
cfRNA_97,cfRNA_181,similarity
cfRNA_97,cfRNA_184,similarity
cfRNA_98,cfRNA_173,similarity
cfRNA_98,cfRNA_35,similarity
cfRNA_98,cfRNA_75,similarity
cfRNA_98,cfRNA_78,similarity
cfRNA_98,cfRNA_63,similarity
cfRNA_98,cfRNA_76,similarity
cfRNA_98,cfRNA_105,similarity
cfRNA_98,cfRNA_70,similarity
cfRNA_98,cfRNA_64,similarity
cfRNA_98,cfRNA_198,similarity
cfRNA_99,cfRNA_23,similarity
cfRNA_99,cfRNA_2,similarity
cfRNA_99,cfRNA_30,similarity
cfRNA_99,cfRNA_20,similarity
cfRNA_99,cfRNA_19,similarity
cfRNA_99,cfRNA_107,similarity
cfRNA_99,cfRNA_18,similarity
cfRNA_99,cfRNA_29,similarity
cfRNA_99,cfRNA_22,similarity
cfRNA_99,cfRNA_192,similarity
cfRNA_100,cfRNA_118,similarity
cfRNA_100,cfRNA_185,similarity
cfRNA_100,cfRNA_187,similarity
cfRNA_100,cfRNA_170,similarity
cfRNA_100,cfRNA_176,similarity
cfRNA_100,cfRNA_177,similarity
cfRNA_100,cfRNA_175,similarity
cfRNA_100,cfRNA_184,similarity
cfRNA_100,cfRNA_181,similarity
cfRNA_100,cfRNA_182,similarity
cfRNA_101,cfRNA_204,similarity
cfRNA_101,cfRNA_30,similarity
cfRNA_101,cfRNA_16,similarity
cfRNA_101,cfRNA_19,similarity
cfRNA_101,cfRNA_10,similarity
cfRNA_101,cfRNA_5,similarity
cfRNA_101,cfRNA_2,similarity
cfRNA_101,cfRNA_20,similarity
cfRNA_101,cfRNA_21,similarity
cfRNA_101,cfRNA_18,similarity
cfRNA_102,cfRNA_118,similarity
cfRNA_102,cfRNA_176,similarity
cfRNA_102,cfRNA_175,similarity
cfRNA_102,cfRNA_187,similarity
cfRNA_102,cfRNA_180,similarity
cfRNA_102,cfRNA_177,similarity
cfRNA_102,cfRNA_185,similarity
cfRNA_102,cfRNA_182,similarity
cfRNA_102,cfRNA_181,similarity
cfRNA_102,cfRNA_184,similarity
cfRNA_103,cfRNA_178,similarity
cfRNA_103,cfRNA_113,similarity
cfRNA_103,cfRNA_170,similarity
cfRNA_103,cfRNA_185,similarity
cfRNA_103,cfRNA_180,similarity
cfRNA_103,cfRNA_175,similarity
cfRNA_103,cfRNA_177,similarity
cfRNA_103,cfRNA_182,similarity
cfRNA_103,cfRNA_184,similarity
cfRNA_103,cfRNA_181,similarity
cfRNA_104,cfRNA_170,similarity
cfRNA_104,cfRNA_102,similarity
cfRNA_104,cfRNA_172,similarity
cfRNA_104,cfRNA_175,similarity
cfRNA_104,cfRNA_177,similarity
cfRNA_104,cfRNA_176,similarity
cfRNA_104,cfRNA_187,similarity
cfRNA_104,cfRNA_182,similarity
cfRNA_104,cfRNA_181,similarity
cfRNA_104,cfRNA_184,similarity
cfRNA_105,cfRNA_170,similarity
cfRNA_105,cfRNA_178,similarity
cfRNA_105,cfRNA_180,similarity
cfRNA_105,cfRNA_177,similarity
cfRNA_105,cfRNA_175,similarity
cfRNA_105,cfRNA_187,similarity
cfRNA_105,cfRNA_184,similarity
cfRNA_105,cfRNA_181,similarity
cfRNA_105,cfRNA_182,similarity
cfRNA_105,cfRNA_176,similarity
cfRNA_106,cfRNA_170,similarity
cfRNA_106,cfRNA_127,similarity
cfRNA_106,cfRNA_152,similarity
cfRNA_106,cfRNA_178,similarity
cfRNA_106,cfRNA_184,similarity
cfRNA_106,cfRNA_176,similarity
cfRNA_106,cfRNA_182,similarity
cfRNA_106,cfRNA_125,similarity
cfRNA_106,cfRNA_181,similarity
cfRNA_106,cfRNA_102,similarity
cfRNA_107,cfRNA_170,similarity
cfRNA_107,cfRNA_174,similarity
cfRNA_107,cfRNA_187,similarity
cfRNA_107,cfRNA_185,similarity
cfRNA_107,cfRNA_178,similarity
cfRNA_107,cfRNA_182,similarity
cfRNA_107,cfRNA_180,similarity
cfRNA_107,cfRNA_3,similarity
cfRNA_107,cfRNA_184,similarity
cfRNA_107,cfRNA_181,similarity
cfRNA_108,cfRNA_147,similarity
cfRNA_108,cfRNA_189,similarity
cfRNA_108,cfRNA_188,similarity
cfRNA_108,cfRNA_166,similarity
cfRNA_108,cfRNA_157,similarity
cfRNA_108,cfRNA_109,similarity
cfRNA_108,cfRNA_171,similarity
cfRNA_108,cfRNA_191,similarity
cfRNA_108,cfRNA_146,similarity
cfRNA_108,cfRNA_154,similarity
cfRNA_109,cfRNA_165,similarity
cfRNA_109,cfRNA_180,similarity
cfRNA_109,cfRNA_185,similarity
cfRNA_109,cfRNA_178,similarity
cfRNA_109,cfRNA_110,similarity
cfRNA_109,cfRNA_184,similarity
cfRNA_109,cfRNA_170,similarity
cfRNA_109,cfRNA_175,similarity
cfRNA_109,cfRNA_181,similarity
cfRNA_109,cfRNA_118,similarity
cfRNA_110,cfRNA_176,similarity
cfRNA_110,cfRNA_177,similarity
cfRNA_110,cfRNA_182,similarity
cfRNA_110,cfRNA_184,similarity
cfRNA_110,cfRNA_175,similarity
cfRNA_110,cfRNA_165,similarity
cfRNA_110,cfRNA_185,similarity
cfRNA_110,cfRNA_170,similarity
cfRNA_110,cfRNA_181,similarity
cfRNA_110,cfRNA_118,similarity
cfRNA_111,cfRNA_5,similarity
cfRNA_111,cfRNA_6,similarity
cfRNA_111,cfRNA_36,similarity
cfRNA_111,cfRNA_179,similarity
cfRNA_111,cfRNA_43,similarity
cfRNA_111,cfRNA_24,similarity
cfRNA_111,cfRNA_17,similarity
cfRNA_111,cfRNA_131,similarity
cfRNA_111,cfRNA_133,similarity
cfRNA_111,cfRNA_128,similarity
cfRNA_112,cfRNA_170,similarity
cfRNA_112,cfRNA_160,similarity
cfRNA_112,cfRNA_162,similarity
cfRNA_112,cfRNA_139,similarity
cfRNA_112,cfRNA_171,similarity
cfRNA_112,cfRNA_172,similarity
cfRNA_112,cfRNA_178,similarity
cfRNA_112,cfRNA_159,similarity
cfRNA_112,cfRNA_174,similarity
cfRNA_112,cfRNA_158,similarity
cfRNA_113,cfRNA_187,similarity
cfRNA_113,cfRNA_118,similarity
cfRNA_113,cfRNA_183,similarity
cfRNA_113,cfRNA_175,similarity
cfRNA_113,cfRNA_186,similarity
cfRNA_113,cfRNA_185,similarity
cfRNA_113,cfRNA_177,similarity
cfRNA_113,cfRNA_181,similarity
cfRNA_113,cfRNA_184,similarity
cfRNA_113,cfRNA_182,similarity
cfRNA_114,cfRNA_118,similarity
cfRNA_114,cfRNA_113,similarity
cfRNA_114,cfRNA_177,similarity
cfRNA_114,cfRNA_183,similarity
cfRNA_114,cfRNA_175,similarity
cfRNA_114,cfRNA_186,similarity
cfRNA_114,cfRNA_181,similarity
cfRNA_114,cfRNA_185,similarity
cfRNA_114,cfRNA_182,similarity
cfRNA_114,cfRNA_184,similarity
cfRNA_115,cfRNA_177,similarity
cfRNA_115,cfRNA_180,similarity
cfRNA_115,cfRNA_175,similarity
cfRNA_115,cfRNA_185,similarity
cfRNA_115,cfRNA_118,similarity
cfRNA_115,cfRNA_184,similarity
cfRNA_115,cfRNA_113,similarity
cfRNA_115,cfRNA_182,similarity
cfRNA_115,cfRNA_183,similarity
cfRNA_115,cfRNA_181,similarity
cfRNA_116,cfRNA_177,similarity
cfRNA_116,cfRNA_176,similarity
cfRNA_116,cfRNA_165,similarity
cfRNA_116,cfRNA_185,similarity
cfRNA_116,cfRNA_182,similarity
cfRNA_116,cfRNA_170,similarity
cfRNA_116,cfRNA_181,similarity
cfRNA_116,cfRNA_118,similarity
cfRNA_116,cfRNA_184,similarity
cfRNA_116,cfRNA_175,similarity
cfRNA_117,cfRNA_186,similarity
cfRNA_117,cfRNA_176,similarity
cfRNA_117,cfRNA_165,similarity
cfRNA_117,cfRNA_182,similarity
cfRNA_117,cfRNA_181,similarity
cfRNA_117,cfRNA_185,similarity
cfRNA_117,cfRNA_184,similarity
cfRNA_117,cfRNA_175,similarity
cfRNA_117,cfRNA_170,similarity
cfRNA_117,cfRNA_118,similarity
cfRNA_118,cfRNA_165,similarity
cfRNA_118,cfRNA_168,similarity
cfRNA_118,cfRNA_177,similarity
cfRNA_118,cfRNA_170,similarity
cfRNA_118,cfRNA_186,similarity
cfRNA_118,cfRNA_175,similarity
cfRNA_118,cfRNA_182,similarity
cfRNA_118,cfRNA_185,similarity
cfRNA_118,cfRNA_181,similarity
cfRNA_118,cfRNA_184,similarity
cfRNA_119,cfRNA_159,similarity
cfRNA_119,cfRNA_143,similarity
cfRNA_119,cfRNA_165,similarity
cfRNA_119,cfRNA_152,similarity
cfRNA_119,cfRNA_175,similarity
cfRNA_119,cfRNA_150,similarity
cfRNA_119,cfRNA_118,similarity
cfRNA_119,cfRNA_158,similarity
cfRNA_119,cfRNA_172,similarity
cfRNA_119,cfRNA_170,similarity
cfRNA_120,cfRNA_140,similarity
cfRNA_120,cfRNA_144,similarity
cfRNA_120,cfRNA_184,similarity
cfRNA_120,cfRNA_186,similarity
cfRNA_120,cfRNA_157,similarity
cfRNA_120,cfRNA_168,similarity
cfRNA_120,cfRNA_175,similarity
cfRNA_120,cfRNA_118,similarity
cfRNA_120,cfRNA_143,similarity
cfRNA_120,cfRNA_170,similarity
cfRNA_121,cfRNA_175,similarity
cfRNA_121,cfRNA_162,similarity
cfRNA_121,cfRNA_172,similarity
cfRNA_121,cfRNA_159,similarity
cfRNA_121,cfRNA_165,similarity
cfRNA_121,cfRNA_176,similarity
cfRNA_121,cfRNA_118,similarity
cfRNA_121,cfRNA_139,similarity
cfRNA_121,cfRNA_158,similarity
cfRNA_121,cfRNA_170,similarity
cfRNA_122,cfRNA_186,similarity
cfRNA_122,cfRNA_165,similarity
cfRNA_122,cfRNA_168,similarity
cfRNA_122,cfRNA_170,similarity
cfRNA_122,cfRNA_182,similarity
cfRNA_122,cfRNA_181,similarity
cfRNA_122,cfRNA_184,similarity
cfRNA_122,cfRNA_185,similarity
cfRNA_122,cfRNA_175,similarity
cfRNA_122,cfRNA_118,similarity
cfRNA_123,cfRNA_187,similarity
cfRNA_123,cfRNA_118,similarity
cfRNA_123,cfRNA_159,similarity
cfRNA_123,cfRNA_172,similarity
cfRNA_123,cfRNA_182,similarity
cfRNA_123,cfRNA_170,similarity
cfRNA_123,cfRNA_175,similarity
cfRNA_123,cfRNA_176,similarity
cfRNA_123,cfRNA_177,similarity
cfRNA_123,cfRNA_181,similarity
cfRNA_124,cfRNA_113,similarity
cfRNA_124,cfRNA_176,similarity
cfRNA_124,cfRNA_182,similarity
cfRNA_124,cfRNA_127,similarity
cfRNA_124,cfRNA_177,similarity
cfRNA_124,cfRNA_181,similarity
cfRNA_124,cfRNA_178,similarity
cfRNA_124,cfRNA_187,similarity
cfRNA_124,cfRNA_125,similarity
cfRNA_124,cfRNA_174,similarity
cfRNA_125,cfRNA_176,similarity
cfRNA_125,cfRNA_175,similarity
cfRNA_125,cfRNA_187,similarity
cfRNA_125,cfRNA_185,similarity
cfRNA_125,cfRNA_178,similarity
cfRNA_125,cfRNA_177,similarity
cfRNA_125,cfRNA_180,similarity
cfRNA_125,cfRNA_184,similarity
cfRNA_125,cfRNA_182,similarity
cfRNA_125,cfRNA_181,similarity
cfRNA_126,cfRNA_182,similarity
cfRNA_126,cfRNA_186,similarity
cfRNA_126,cfRNA_181,similarity
cfRNA_126,cfRNA_172,similarity
cfRNA_126,cfRNA_178,similarity
cfRNA_126,cfRNA_180,similarity
cfRNA_126,cfRNA_183,similarity
cfRNA_126,cfRNA_113,similarity
cfRNA_126,cfRNA_189,similarity
cfRNA_126,cfRNA_174,similarity
cfRNA_127,cfRNA_113,similarity
cfRNA_127,cfRNA_183,similarity
cfRNA_127,cfRNA_186,similarity
cfRNA_127,cfRNA_175,similarity
cfRNA_127,cfRNA_185,similarity
cfRNA_127,cfRNA_177,similarity
cfRNA_127,cfRNA_118,similarity
cfRNA_127,cfRNA_184,similarity
cfRNA_127,cfRNA_182,similarity
cfRNA_127,cfRNA_181,similarity
cfRNA_128,cfRNA_134,similarity
cfRNA_128,cfRNA_37,similarity
cfRNA_128,cfRNA_179,similarity
cfRNA_128,cfRNA_111,similarity
cfRNA_128,cfRNA_11,similarity
cfRNA_128,cfRNA_24,similarity
cfRNA_128,cfRNA_17,similarity
cfRNA_128,cfRNA_43,similarity
cfRNA_128,cfRNA_131,similarity
cfRNA_128,cfRNA_133,similarity
cfRNA_129,cfRNA_185,similarity
cfRNA_129,cfRNA_180,similarity
cfRNA_129,cfRNA_177,similarity
cfRNA_129,cfRNA_174,similarity
cfRNA_129,cfRNA_184,similarity
cfRNA_129,cfRNA_125,similarity
cfRNA_129,cfRNA_182,similarity
cfRNA_129,cfRNA_181,similarity
cfRNA_129,cfRNA_113,similarity
cfRNA_129,cfRNA_127,similarity
cfRNA_130,cfRNA_187,similarity
cfRNA_130,cfRNA_118,similarity
cfRNA_130,cfRNA_175,similarity
cfRNA_130,cfRNA_185,similarity
cfRNA_130,cfRNA_183,similarity
cfRNA_130,cfRNA_177,similarity
cfRNA_130,cfRNA_182,similarity
cfRNA_130,cfRNA_180,similarity
cfRNA_130,cfRNA_181,similarity
cfRNA_130,cfRNA_184,similarity
cfRNA_131,cfRNA_24,similarity
cfRNA_131,cfRNA_43,similarity
cfRNA_131,cfRNA_37,similarity
cfRNA_131,cfRNA_179,similarity
cfRNA_131,cfRNA_134,similarity
cfRNA_131,cfRNA_81,similarity
cfRNA_131,cfRNA_11,similarity
cfRNA_131,cfRNA_17,similarity
cfRNA_131,cfRNA_128,similarity
cfRNA_131,cfRNA_133,similarity
cfRNA_132,cfRNA_186,similarity
cfRNA_132,cfRNA_177,similarity
cfRNA_132,cfRNA_181,similarity
cfRNA_132,cfRNA_182,similarity
cfRNA_132,cfRNA_184,similarity
cfRNA_132,cfRNA_185,similarity
cfRNA_132,cfRNA_183,similarity
cfRNA_132,cfRNA_175,similarity
cfRNA_132,cfRNA_170,similarity
cfRNA_132,cfRNA_118,similarity
cfRNA_133,cfRNA_81,similarity
cfRNA_133,cfRNA_6,similarity
cfRNA_133,cfRNA_203,similarity
cfRNA_133,cfRNA_134,similarity
cfRNA_133,cfRNA_17,similarity
cfRNA_133,cfRNA_11,similarity
cfRNA_133,cfRNA_24,similarity
cfRNA_133,cfRNA_43,similarity
cfRNA_133,cfRNA_128,similarity
cfRNA_133,cfRNA_131,similarity
cfRNA_134,cfRNA_131,similarity
cfRNA_134,cfRNA_77,similarity
cfRNA_134,cfRNA_24,similarity
cfRNA_134,cfRNA_6,similarity
cfRNA_134,cfRNA_203,similarity
cfRNA_134,cfRNA_47,similarity
cfRNA_134,cfRNA_81,similarity
cfRNA_134,cfRNA_197,similarity
cfRNA_134,cfRNA_133,similarity
cfRNA_134,cfRNA_11,similarity
cfRNA_135,cfRNA_153,similarity
cfRNA_135,cfRNA_172,similarity
cfRNA_135,cfRNA_155,similarity
cfRNA_135,cfRNA_162,similarity
cfRNA_135,cfRNA_150,similarity
cfRNA_135,cfRNA_173,similarity
cfRNA_135,cfRNA_121,similarity
cfRNA_135,cfRNA_139,similarity
cfRNA_135,cfRNA_132,similarity
cfRNA_135,cfRNA_158,similarity
cfRNA_136,cfRNA_64,similarity
cfRNA_136,cfRNA_155,similarity
cfRNA_136,cfRNA_78,similarity
cfRNA_136,cfRNA_198,similarity
cfRNA_136,cfRNA_94,similarity
cfRNA_136,cfRNA_63,similarity
cfRNA_136,cfRNA_62,similarity
cfRNA_136,cfRNA_58,similarity
cfRNA_136,cfRNA_76,similarity
cfRNA_136,cfRNA_87,similarity
cfRNA_137,cfRNA_125,similarity
cfRNA_137,cfRNA_153,similarity
cfRNA_137,cfRNA_162,similarity
cfRNA_137,cfRNA_150,similarity
cfRNA_137,cfRNA_104,similarity
cfRNA_137,cfRNA_158,similarity
cfRNA_137,cfRNA_139,similarity
cfRNA_137,cfRNA_138,similarity
cfRNA_137,cfRNA_161,similarity
cfRNA_137,cfRNA_130,similarity
cfRNA_138,cfRNA_172,similarity
cfRNA_138,cfRNA_183,similarity
cfRNA_138,cfRNA_182,similarity
cfRNA_138,cfRNA_184,similarity
cfRNA_138,cfRNA_181,similarity
cfRNA_138,cfRNA_152,similarity
cfRNA_138,cfRNA_165,similarity
cfRNA_138,cfRNA_175,similarity
cfRNA_138,cfRNA_170,similarity
cfRNA_138,cfRNA_118,similarity
cfRNA_139,cfRNA_165,similarity
cfRNA_139,cfRNA_178,similarity
cfRNA_139,cfRNA_177,similarity
cfRNA_139,cfRNA_176,similarity
cfRNA_139,cfRNA_118,similarity
cfRNA_139,cfRNA_182,similarity
cfRNA_139,cfRNA_184,similarity
cfRNA_139,cfRNA_175,similarity
